review_id,verified_purchase,full_text,rating
R0923,False,GF approved!. This was a gift for my GF and she loves it! She is always using it and states that it is all amazing products.,5.0
R0924,True,Five Stars. great gift,5.0
R0925,True,Nice Gift. I purchased this as a gift and it is exactly what you expect. It is a nice little sampling of Burt's Bees products in a cute box.,4.0
R0926,True,Good price. Awesome,5.0
R0927,True,"Great products, good price for a sampler.. This is a really great sampler, and the price I paid was fantastic. Burt's Bees stuff is not super cheap, so this is a great way to try out several of their best items for not much money. I was thinking of getting a full size tin of the lemon cuticle butter, since I have one at work I use often because it's amazing. Instead I got this whole set for just a few dollars more. These are sampler sizes, so they're small, but that's great for carrying in a purse or pocket. The cuticle butter (which smells delicious!) will last ages even in this small tin, and the lip balm is full size. I put on the honey hand cream first thing, and it smells wonderful and feels great. Not sticky at all, just softening. I know from past experience I like the foot cream, and am looking forward to trying out the almond & milk hand cream. The hand salve is fantastic - my dad who is a mechanic and has the hands to prove it recommends it highly. It smells like rosemary. I'm very pleased with this set, and looking forward to using it all up... and I might buy this same set again when it's all gone.",5.0
R0928,True,"The tubs could be a little larger for what you .... The tubs could be a little larger for what you pay, but these have definitely helped improve the skin around my fingertips, which is what I wanted.",4.0
R0929,True,I didnt like it.. The products are really small! I didnt like it.,2.0
R0930,True,Nice. Very nice set. I have used all of these products before and really love them. Purchased this set as a gift.,5.0
R0931,True,"softer skin. Smells good and keeps your skin so soft Love Burts bees, thank you!",5.0
R0932,True,Great gift set. Perfect gift set for stock stuffers.,5.0
R0933,True,Five Stars. Bought for my grandma who has diabetes. She loves it. I always trust this brand.,5.0
R0934,True,Four Stars. Can't wait for Christmas,4.0
R0935,True,Good purchase. Very nice,5.0
R0936,True,Burt’s Bee for the Win. I’ve used the lip balm for years. This box was fist time for cuticle cream and hand lotion. I immediately bought for Christmas stocking stuffers! Excellent products!,5.0
R0937,True,Great for prize or gift. Purchased this as a prize for a baby shower. Very nice package. Very nice products and overall served its purpose,5.0
R0938,True,Good selection. Burt's Bees quality in a travel size.,4.0
R0939,True,Awesome brand. Love these products,5.0
R0940,True,"Some of it was missing.. The lemon cuticle cream was missing so I could not give as a gift as it was very obvious it was gone. Otherwise would have probably been a nice little gift item, Not worth having to send it back. Very disappointed as Burt's Bee's Wax products are great.",1.0
R0941,True,I love Aburto-bin Trap!. I just love it. Thanks so much.,5.0
R0942,True,Great product. Super cute. Perfect to add to your gift bag.,5.0
R0943,True,Great product. Very good product and would purchase again,5.0
R0944,True,Nice gift. My daughter loved this gift,5.0
R0945,False,Great for Gifting!. I bought this as a birthday gift for my mother. She enjoys getting her tips and toes done so I thought why not add this. She was definitely surprised and loved it. 5/5,5.0
R0946,True,Excellent quality. Excellent quality,5.0
R0947,True,Great value! Love the chapstick and cuticle cream. Great value! Love the chapstick and cuticle cream. The hand cream feels sticky though. Haven't tried the foot cream yet.,5.0
R0948,True,Five Stars. good,5.0
R0949,True,"Great for travel and cheap!. I bought this because i saw it at a marshall fields for 40 bucks, and i found it here for cheaper. i think the almond and milk hand cream smells the best!",5.0
R0950,True,Great Products. Burt's Bees products are always a treat - and they make great gifts which are appreciated.,5.0
R0951,True,"👎. very deceptively small, 1 tiem was open and the box was tore when i recieved it. looked used .👎 i couldnt give this a s a gift",1.0
R0952,True,Small. Smaller than it looks. Good for a lame gift someone can sample.,3.0
R0953,True,Great. Gift for a family member. I wanted to keep it for myself!,5.0
R0954,True,"Bought as a gift—satisfied customer :). Nice size products for an easy, quick gift! Can’t go wrong with Burt’s Bees products.",5.0
R0955,True,Five Stars. Great teacher gift at Christmas this year!,5.0
R0956,True,Five Stars. I can't get enough ob Burt's Bees products!!! Thanks,5.0
R0957,True,"Amazing kit and cuticles. My cuticles have never looked better and my hands, lips, and feet, never softer. This kit has now become my new daily routine. Word of advice though, apply chapstick and cuticle cream before applying any lotion. Too slippery to open after lol. Great price for the amount of product you get.",5.0
R0958,False,Burt's Bees is My Fav. I love this little set. It was an add-on item so I got it way cheaper than I would have in store. Great little set to pamper your hands and feet. Love it...100% satisfied!,5.0
R0959,True,"Not as big as my wife hoped. HA! .... Not as big as my wife hoped. HA! But in all seriousness I thought when I bought it, it had larger bottles",3.0
R0960,True,Four Stars. Items were a bit smaller than I though,4.0
R0961,True,for all your dry skin care. A great combo pack and being Burts Bees you know it is great product.,5.0
R0962,True,10/10 Reccomend. i first go this from a friend as a gift and then i used these almost for 3 months and i bought these by my self again!! Im in love with this product my kids and my wife love it!,5.0
R0963,True,Five Stars. Really nice assortment.,5.0
R0964,True,"Four Stars. gift for my wife, she loves it",4.0
R0965,True,"Perfect size for travel. An ideal purchase for travel, the tubes were a perfect for airplane travel, fits nicely in a daily make-up kit, and above all it is the quality that we can expect from Burt's Bees. I purchased several for stocking stuffer""s for my adult Granddaughter's, who were very pleased. I can see me adding one for myself for travel !",4.0
R0966,True,Great Gift. Purchased 3 of these for gifts - they were perfect. Great variety of products and the perfect size to toss in a purse or for travel.,5.0
R0967,True,Great. Great Christmas gift,5.0
R0968,True,"Fun assortment of products. Nice set of products, especially loved cuticle cream, foot cream, and hand salve.",5.0
R0969,True,Five Stars. love these products,5.0
R0970,True,"Fantastic products. I adore Burt's bees products. Every single thing is this kit is wonderful, and for a great price!",5.0
R0971,True,Love!. Love all these products! Not too many junk ingredients. All very moisturizing and smell heavenly!,4.0
R0972,True,Love the Product. Love the sample package. It gives you the opportunity to order separately what works or not for you. I will be ordering the hand cream for sure.,4.0
R0973,True,Birthday Gift. Great little extra to add to a gift certificate I bought as a bday present...,5.0
R0974,True,"One of the hand lotions smelled like a men's bathroom. One of the hand lotions smelled like a men's bathroom, like the pads that are placed in the urinals. Yuck. 😖",3.0
